"Country","Variant","Year","value","Year_low","Year_high","Year_mid"
"Eritrea","Medium variant","2050-2055",73.936,2050,2055,2052.5
"Ethiopia","Medium variant","2050-2055",74.631,2050,2055,2052.5
"Kenya","Medium variant","2050-2055",72.939,2050,2055,2052.5
"Madagascar","Medium variant","2050-2055",74.795,2050,2055,2052.5
"Malawi","Medium variant","2050-2055",73.676,2050,2055,2052.5
"Mauritius","Medium variant","2050-2055",80.04,2050,2055,2052.5
"Mayotte","Medium variant","2050-2055",85.138,2050,2055,2052.5
"Mozambique","Medium variant","2050-2055",70.54,2050,2055,2052.5
"Réunion","Medium variant","2050-2055",85.902,2050,2055,2052.5
"Rwanda","Medium variant","2050-2055",76.312,2050,2055,2052.5
"Seychelles","Medium variant","2050-2055",78.122,2050,2055,2052.5
"Somalia","Medium variant","2050-2055",65.142,2050,2055,2052.5
"South Sudan","Medium variant","2050-2055",64.954,2050,2055,2052.5
"Uganda","Medium variant","2050-2055",71.207,2050,2055,2052.5
"United Republic of Tanzania","Medium variant","2050-2055",72.816,2050,2055,2052.5
"Zambia","Medium variant","2050-2055",70.933,2050,2055,2052.5
"Zimbabwe","Medium variant","2050-2055",68.522,2050,2055,2052.5
"Angola","Medium variant","2050-2055",69.08,2050,2055,2052.5
"Cameroon","Medium variant","2050-2055",67.315,2050,2055,2052.5
"Central African Republic","Medium variant","2050-2055",62.128,2050,2055,2052.5
"Chad","Medium variant","2050-2055",62.488,2050,2055,2052.5
"Congo","Medium variant","2050-2055",69.855,2050,2055,2052.5
"Democratic Republic of the Congo","Medium variant","2050-2055",67.876,2050,2055,2052.5
"Equatorial Guinea","Medium variant","2050-2055",66.575,2050,2055,2052.5
"Gabon","Medium variant","2050-2055",71.335,2050,2055,2052.5
"Sao Tome and Principe","Medium variant","2050-2055",75.861,2050,2055,2052.5
"Botswana","Medium variant","2050-2055",73.716,2050,2055,2052.5
"Eswatini","Medium variant","2050-2055",68.056,2050,2055,2052.5
"Lesotho","Medium variant","2050-2055",65.008,2050,2055,2052.5
"Namibia","Medium variant","2050-2055",71.295,2050,2055,2052.5
"South Africa","Medium variant","2050-2055",70.099,2050,2055,2052.5
"Benin","Medium variant","2050-2055",68.677,2050,2055,2052.5
"Burkina Faso","Medium variant","2050-2055",70.666,2050,2055,2052.5
"Cabo Verde","Medium variant","2050-2055",78.34,2050,2055,2052.5
"Côte d'Ivoire","Medium variant","2050-2055",64.438,2050,2055,2052.5
"Gambia","Medium variant","2050-2055",69.365,2050,2055,2052.5
"Ghana","Medium variant","2050-2055",70.452,2050,2055,2052.5
"Guinea","Medium variant","2050-2055",69.057,2050,2055,2052.5
"Guinea-Bissau","Medium variant","2050-2055",66.394,2050,2055,2052.5
"Liberia","Medium variant","2050-2055",70.561,2050,2055,2052.5
"Mali","Medium variant","2050-2055",67.06,2050,2055,2052.5
"Mauritania","Medium variant","2050-2055",69.798,2050,2055,2052.5
"Niger","Medium variant","2050-2055",70.613,2050,2055,2052.5
"Nigeria","Medium variant","2050-2055",63.552,2050,2055,2052.5
"Senegal","Medium variant","2050-2055",74.473,2050,2055,2052.5
"Sierra Leone","Medium variant","2050-2055",64.56,2050,2055,2052.5
"Togo","Medium variant","2050-2055",68.175,2050,2055,2052.5
"Algeria","Medium variant","2050-2055",82.302,2050,2055,2052.5
"Egypt","Medium variant","2050-2055",76.919,2050,2055,2052.5
"Libya","Medium variant","2050-2055",77.751,2050,2055,2052.5
"Morocco","Medium variant","2050-2055",82.825,2050,2055,2052.5
"Sudan","Medium variant","2050-2055",71.417,2050,2055,2052.5
"Tunisia","Medium variant","2050-2055",82.306,2050,2055,2052.5
"Western Sahara","Medium variant","2050-2055",76.438,2050,2055,2052.5
"Armenia","Medium variant","2050-2055",79.571,2050,2055,2052.5
"Azerbaijan","Medium variant","2050-2055",76.793,2050,2055,2052.5
"Bahrain","Medium variant","2050-2055",81.536,2050,2055,2052.5
"Cyprus","Medium variant","2050-2055",85.599,2050,2055,2052.5
"Georgia","Medium variant","2050-2055",78.516,2050,2055,2052.5
"Iraq","Medium variant","2050-2055",74.791,2050,2055,2052.5
"Israel","Medium variant","2050-2055",87.133,2050,2055,2052.5
"Jordan","Medium variant","2050-2055",78.998,2050,2055,2052.5
"Kuwait","Medium variant","2050-2055",79.371,2050,2055,2052.5
"Lebanon","Medium variant","2050-2055",84.047,2050,2055,2052.5
"Oman","Medium variant","2050-2055",83.917,2050,2055,2052.5
"Qatar","Medium variant","2050-2055",84.999,2050,2055,2052.5
"Saudi Arabia","Medium variant","2050-2055",80.067,2050,2055,2052.5
"State of Palestine","Medium variant","2050-2055",79.018,2050,2055,2052.5
"Syrian Arab Republic","Medium variant","2050-2055",81.321,2050,2055,2052.5
"Turkey","Medium variant","2050-2055",84.106,2050,2055,2052.5
"United Arab Emirates","Medium variant","2050-2055",82.61,2050,2055,2052.5
"Yemen","Medium variant","2050-2055",70.753,2050,2055,2052.5
"Kazakhstan","Medium variant","2050-2055",78.033,2050,2055,2052.5
"Kyrgyzstan","Medium variant","2050-2055",76.115,2050,2055,2052.5
"Tajikistan","Medium variant","2050-2055",76.585,2050,2055,2052.5
"Turkmenistan","Medium variant","2050-2055",72.165,2050,2055,2052.5
"Uzbekistan","Medium variant","2050-2055",75.263,2050,2055,2052.5
"Afghanistan","Medium variant","2050-2055",72.04,2050,2055,2052.5
"Bangladesh","Medium variant","2050-2055",79.774,2050,2055,2052.5
"Bhutan","Medium variant","2050-2055",78.358,2050,2055,2052.5
"India","Medium variant","2050-2055",75.339,2050,2055,2052.5
"Iran (Islamic Republic of)","Medium variant","2050-2055",82.304,2050,2055,2052.5
"Maldives","Medium variant","2050-2055",85.624,2050,2055,2052.5
"Nepal","Medium variant","2050-2055",77.397,2050,2055,2052.5
"Pakistan","Medium variant","2050-2055",71.722,2050,2055,2052.5
"Sri Lanka","Medium variant","2050-2055",82.424,2050,2055,2052.5
"China","Medium variant","2050-2055",82.278,2050,2055,2052.5
"China, Hong Kong SAR","Medium variant","2050-2055",89.218,2050,2055,2052.5
"China, Macao SAR","Medium variant","2050-2055",88.551,2050,2055,2052.5
"China, Taiwan Province of China","Medium variant","2050-2055",85.334,2050,2055,2052.5
"Dem. People's Republic of Korea","Medium variant","2050-2055",77.91,2050,2055,2052.5
"Japan","Medium variant","2050-2055",88.519,2050,2055,2052.5
"Mongolia","Medium variant","2050-2055",75.756,2050,2055,2052.5
"Republic of Korea","Medium variant","2050-2055",87.344,2050,2055,2052.5
"Brunei Darussalam","Medium variant","2050-2055",80.345,2050,2055,2052.5
"Cambodia","Medium variant","2050-2055",75.411,2050,2055,2052.5
"Indonesia","Medium variant","2050-2055",77.151,2050,2055,2052.5
"Lao People's Democratic Republic","Medium variant","2050-2055",74.657,2050,2055,2052.5
"Malaysia","Medium variant","2050-2055",80.881,2050,2055,2052.5
"Myanmar","Medium variant","2050-2055",72.324,2050,2055,2052.5
"Philippines","Medium variant","2050-2055",75.628,2050,2055,2052.5
"Singapore","Medium variant","2050-2055",87.63,2050,2055,2052.5
"Thailand","Medium variant","2050-2055",82.808,2050,2055,2052.5
"Timor-Leste","Medium variant","2050-2055",74.749,2050,2055,2052.5
"Viet Nam","Medium variant","2050-2055",80.172,2050,2055,2052.5
"Antigua and Barbuda","Medium variant","2050-2055",81.306,2050,2055,2052.5
"Aruba","Medium variant","2050-2055",80.911,2050,2055,2052.5
"Bahamas","Medium variant","2050-2055",77.774,2050,2055,2052.5
"Barbados","Medium variant","2050-2055",83.785,2050,2055,2052.5
"Cuba","Medium variant","2050-2055",83.854,2050,2055,2052.5
"Curaçao","Medium variant","2050-2055",83.945,2050,2055,2052.5
"Dominican Republic","Medium variant","2050-2055",79.43,2050,2055,2052.5
"Grenada","Medium variant","2050-2055",76.686,2050,2055,2052.5
"Guadeloupe","Medium variant","2050-2055",86.828,2050,2055,2052.5
"Haiti","Medium variant","2050-2055",70.896,2050,2055,2052.5
"Jamaica","Medium variant","2050-2055",78.499,2050,2055,2052.5
"Martinique","Medium variant","2050-2055",87.226,2050,2055,2052.5
"Puerto Rico","Medium variant","2050-2055",84.786,2050,2055,2052.5
"Saint Lucia","Medium variant","2050-2055",80.565,2050,2055,2052.5
"Saint Vincent and the Grenadines","Medium variant","2050-2055",76.803,2050,2055,2052.5
"Trinidad and Tobago","Medium variant","2050-2055",77.731,2050,2055,2052.5
"United States Virgin Islands","Medium variant","2050-2055",85.525,2050,2055,2052.5
"Belize","Medium variant","2050-2055",79.461,2050,2055,2052.5
"Costa Rica","Medium variant","2050-2055",85.497,2050,2055,2052.5
"El Salvador","Medium variant","2050-2055",79.657,2050,2055,2052.5
"Guatemala","Medium variant","2050-2055",80.65,2050,2055,2052.5
"Honduras","Medium variant","2050-2055",80.702,2050,2055,2052.5
"Mexico","Medium variant","2050-2055",80.526,2050,2055,2052.5
"Nicaragua","Medium variant","2050-2055",80.81,2050,2055,2052.5
"Panama","Medium variant","2050-2055",83.868,2050,2055,2052.5
"Argentina","Medium variant","2050-2055",81.605,2050,2055,2052.5
"Bolivia (Plurinational State of)","Medium variant","2050-2055",77.894,2050,2055,2052.5
"Brazil","Medium variant","2050-2055",82.072,2050,2055,2052.5
"Chile","Medium variant","2050-2055",85.507,2050,2055,2052.5
"Colombia","Medium variant","2050-2055",82.766,2050,2055,2052.5
"Ecuador","Medium variant","2050-2055",83.084,2050,2055,2052.5
"French Guiana","Medium variant","2050-2055",85.277,2050,2055,2052.5
"Guyana","Medium variant","2050-2055",73.604,2050,2055,2052.5
"Paraguay","Medium variant","2050-2055",78.056,2050,2055,2052.5
"Peru","Medium variant","2050-2055",83.082,2050,2055,2052.5
"Suriname","Medium variant","2050-2055",76.06,2050,2055,2052.5
"Uruguay","Medium variant","2050-2055",82.833,2050,2055,2052.5
"Venezuela (Bolivarian Republic of)","Medium variant","2050-2055",77.306,2050,2055,2052.5
"Australia","Medium variant","2050-2055",87.493,2050,2055,2052.5
"New Zealand","Medium variant","2050-2055",86.609,2050,2055,2052.5
"Fiji","Medium variant","2050-2055",71.946,2050,2055,2052.5
"New Caledonia","Medium variant","2050-2055",83.142,2050,2055,2052.5
"Papua New Guinea","Medium variant","2050-2055",69.66,2050,2055,2052.5
"Solomon Islands","Medium variant","2050-2055",77.156,2050,2055,2052.5
"Vanuatu","Medium variant","2050-2055",74.806,2050,2055,2052.5
"Guam","Medium variant","2050-2055",85.227,2050,2055,2052.5
"Kiribati","Medium variant","2050-2055",74.548,2050,2055,2052.5
"Micronesia (Fed. States of)","Medium variant","2050-2055",71.339,2050,2055,2052.5
"French Polynesia","Medium variant","2050-2055",83.144,2050,2055,2052.5
"Samoa","Medium variant","2050-2055",77.657,2050,2055,2052.5
"Tonga","Medium variant","2050-2055",74.62,2050,2055,2052.5
"Belarus","Medium variant","2050-2055",79.438,2050,2055,2052.5
"Bulgaria","Medium variant","2050-2055",79.434,2050,2055,2052.5
"Czechia","Medium variant","2050-2055",84.063,2050,2055,2052.5
"Hungary","Medium variant","2050-2055",81.562,2050,2055,2052.5
"Poland","Medium variant","2050-2055",83.714,2050,2055,2052.5
"Republic of Moldova","Medium variant","2050-2055",76.138,2050,2055,2052.5
"Romania","Medium variant","2050-2055",80.746,2050,2055,2052.5
"Russian Federation","Medium variant","2050-2055",77.313,2050,2055,2052.5
"Slovakia","Medium variant","2050-2055",82.303,2050,2055,2052.5
"Ukraine","Medium variant","2050-2055",76.608,2050,2055,2052.5
"Channel Islands","Medium variant","2050-2055",87.174,2050,2055,2052.5
"Denmark","Medium variant","2050-2055",85.422,2050,2055,2052.5
"Estonia","Medium variant","2050-2055",83.318,2050,2055,2052.5
"Finland","Medium variant","2050-2055",86.247,2050,2055,2052.5
"Iceland","Medium variant","2050-2055",87.116,2050,2055,2052.5
"Ireland","Medium variant","2050-2055",86.686,2050,2055,2052.5
"Latvia","Medium variant","2050-2055",79.95,2050,2055,2052.5
"Lithuania","Medium variant","2050-2055",80.985,2050,2055,2052.5
"Norway","Medium variant","2050-2055",86.602,2050,2055,2052.5
"Sweden","Medium variant","2050-2055",86.957,2050,2055,2052.5
"United Kingdom","Medium variant","2050-2055",85.813,2050,2055,2052.5
"Albania","Medium variant","2050-2055",83.267,2050,2055,2052.5
"Bosnia and Herzegovina","Medium variant","2050-2055",82.384,2050,2055,2052.5
"Croatia","Medium variant","2050-2055",83.562,2050,2055,2052.5
"Greece","Medium variant","2050-2055",86.532,2050,2055,2052.5
"Italy","Medium variant","2050-2055",87.591,2050,2055,2052.5
"Malta","Medium variant","2050-2055",86.809,2050,2055,2052.5
"Montenegro","Medium variant","2050-2055",81.609,2050,2055,2052.5
"North Macedonia","Medium variant","2050-2055",80.288,2050,2055,2052.5
"Portugal","Medium variant","2050-2055",86.505,2050,2055,2052.5
"Serbia","Medium variant","2050-2055",80.627,2050,2055,2052.5
"Slovenia","Medium variant","2050-2055",85.752,2050,2055,2052.5
"Spain","Medium variant","2050-2055",87.574,2050,2055,2052.5
"Austria","Medium variant","2050-2055",86.082,2050,2055,2052.5
"Belgium","Medium variant","2050-2055",86.102,2050,2055,2052.5
"France","Medium variant","2050-2055",86.808,2050,2055,2052.5
"Germany","Medium variant","2050-2055",85.845,2050,2055,2052.5
"Luxembourg","Medium variant","2050-2055",86.615,2050,2055,2052.5
"Netherlands","Medium variant","2050-2055",86.484,2050,2055,2052.5
"Switzerland","Medium variant","2050-2055",87.759,2050,2055,2052.5
"Canada","Medium variant","2050-2055",86.75,2050,2055,2052.5
"United States of America","Medium variant","2050-2055",83.76,2050,2055,2052.5
"Burundi","Medium variant","2055-2060",71.014,2055,2060,2057.5
"Comoros","Medium variant","2055-2060",70.196,2055,2060,2057.5
"Djibouti","Medium variant","2055-2060",74.239,2055,2060,2057.5
"Eritrea","Medium variant","2055-2060",74.748,2055,2060,2057.5
"Ethiopia","Medium variant","2055-2060",75.468,2055,2060,2057.5
"Kenya","Medium variant","2055-2060",73.699,2055,2060,2057.5
"Madagascar","Medium variant","2055-2060",75.603,2055,2060,2057.5
"Malawi","Medium variant","2055-2060",74.589,2055,2060,2057.5
"Mauritius","Medium variant","2055-2060",80.791,2055,2060,2057.5
"Mayotte","Medium variant","2055-2060",85.749,2055,2060,2057.5
"Mozambique","Medium variant","2055-2060",71.455,2055,2060,2057.5
"Réunion","Medium variant","2055-2060",86.502,2055,2060,2057.5
"Rwanda","Medium variant","2055-2060",77.152,2055,2060,2057.5
"Seychelles","Medium variant","2055-2060",78.841,2055,2060,2057.5
"Somalia","Medium variant","2055-2060",65.999,2055,2060,2057.5
"South Sudan","Medium variant","2055-2060",65.745,2055,2060,2057.5
"Uganda","Medium variant","2055-2060",72.028,2055,2060,2057.5
"United Republic of Tanzania","Medium variant","2055-2060",73.614,2055,2060,2057.5
"Zambia","Medium variant","2055-2060",71.714,2055,2060,2057.5
"Zimbabwe","Medium variant","2055-2060",69.311,2055,2060,2057.5
"Angola","Medium variant","2055-2060",69.833,2055,2060,2057.5
"Cameroon","Medium variant","2055-2060",68.156,2055,2060,2057.5
"Central African Republic","Medium variant","2055-2060",63.035,2055,2060,2057.5
"Chad","Medium variant","2055-2060",63.499,2055,2060,2057.5
"Congo","Medium variant","2055-2060",70.47,2055,2060,2057.5
"Democratic Republic of the Congo","Medium variant","2055-2060",68.629,2055,2060,2057.5
"Equatorial Guinea","Medium variant","2055-2060",67.346,2055,2060,2057.5
"Gabon","Medium variant","2055-2060",71.952,2055,2060,2057.5
"Sao Tome and Principe","Medium variant","2055-2060",76.622,2055,2060,2057.5
"Botswana","Medium variant","2055-2060",74.333,2055,2060,2057.5
"Eswatini","Medium variant","2055-2060",68.82,2055,2060,2057.5
"Lesotho","Medium variant","2055-2060",66.055,2055,2060,2057.5
"Namibia","Medium variant","2055-2060",72.044,2055,2060,2057.5
"South Africa","Medium variant","2055-2060",70.778,2055,2060,2057.5
"Benin","Medium variant","2055-2060",69.369,2055,2060,2057.5
"Burkina Faso","Medium variant","2055-2060",71.461,2055,2060,2057.5
"Cabo Verde","Medium variant","2055-2060",79.122,2055,2060,2057.5
"Côte d'Ivoire","Medium variant","2055-2060",65.131,2055,2060,2057.5
"Gambia","Medium variant","2055-2060",70.049,2055,2060,2057.5
"Ghana","Medium variant","2055-2060",71.13,2055,2060,2057.5
"Guinea","Medium variant","2055-2060",69.753,2055,2060,2057.5
"Guinea-Bissau","Medium variant","2055-2060",67.211,2055,2060,2057.5
"Liberia","Medium variant","2055-2060",71.229,2055,2060,2057.5
"Mali","Medium variant","2055-2060",67.706,2055,2060,2057.5
"Mauritania","Medium variant","2055-2060",70.378,2055,2060,2057.5
"Niger","Medium variant","2055-2060",71.324,2055,2060,2057.5
"Nigeria","Medium variant","2055-2060",64.513,2055,2060,2057.5
"Senegal","Medium variant","2055-2060",75.21,2055,2060,2057.5
"Sierra Leone","Medium variant","2055-2060",65.52,2055,2060,2057.5
"Togo","Medium variant","2055-2060",68.879,2055,2060,2057.5
"Algeria","Medium variant","2055-2060",83.003,2055,2060,2057.5
"Egypt","Medium variant","2055-2060",77.626,2055,2060,2057.5
"Libya","Medium variant","2055-2060",78.484,2055,2060,2057.5
"Morocco","Medium variant","2055-2060",83.565,2055,2060,2057.5
"Sudan","Medium variant","2055-2060",72.115,2055,2060,2057.5
"Tunisia","Medium variant","2055-2060",83.039,2055,2060,2057.5
"Western Sahara","Medium variant","2055-2060",77.216,2055,2060,2057.5
"Armenia","Medium variant","2055-2060",80.239,2055,2060,2057.5
"Azerbaijan","Medium variant","2055-2060",77.403,2055,2060,2057.5
"Bahrain","Medium variant","2055-2060",82.155,2055,2060,2057.5
"Cyprus","Medium variant","2055-2060",86.146,2055,2060,2057.5
"Georgia","Medium variant","2055-2060",79.229,2055,2060,2057.5
"Iraq","Medium variant","2055-2060",75.398,2055,2060,2057.5
"Israel","Medium variant","2055-2060",87.678,2055,2060,2057.5
"Jordan","Medium variant","2055-2060",79.667,2055,2060,2057.5
"Kuwait","Medium variant","2055-2060",80.01,2055,2060,2057.5
"Lebanon","Medium variant","2055-2060",84.708,2055,2060,2057.5
"Oman","Medium variant","2055-2060",84.618,2055,2060,2057.5
"Qatar","Medium variant","2055-2060",85.567,2055,2060,2057.5
"Saudi Arabia","Medium variant","2055-2060",80.806,2055,2060,2057.5
"State of Palestine","Medium variant","2055-2060",79.716,2055,2060,2057.5
"Syrian Arab Republic","Medium variant","2055-2060",81.927,2055,2060,2057.5
"Turkey","Medium variant","2055-2060",84.801,2055,2060,2057.5
"United Arab Emirates","Medium variant","2055-2060",83.254,2055,2060,2057.5
"Yemen","Medium variant","2055-2060",71.291,2055,2060,2057.5
"Kazakhstan","Medium variant","2055-2060",78.758,2055,2060,2057.5
"Kyrgyzstan","Medium variant","2055-2060",76.814,2055,2060,2057.5
"Tajikistan","Medium variant","2055-2060",77.293,2055,2060,2057.5
"Turkmenistan","Medium variant","2055-2060",72.761,2055,2060,2057.5
"Uzbekistan","Medium variant","2055-2060",75.849,2055,2060,2057.5
