age,population,S,S_new,Sgrad,H,H_new,Hgrad,discount,dH,W,dW,Wgrad,C,Cdot,L,SL,Y,Sav,A,Z,zc,uc,ul,v,q,V,WTP_S,WTP_H,WTP_W,WTP,year,location_name
180,0.0,0.0,0.0,0.0,0.2573757012657138,0.2583133650042651,0.0009376637385513087,0.028311904379966304,-0.018429261956238466,0.8345910154652824,-0.032027976893418804,0.0059511504367886214,1515.9777805060044,-0.022812801007042954,4000.0,0.8277516016719952,0.0,-1515.9777805060044,-1.7772450178199506e-12,3303.21313893883,0.3753176199774656,1.97694258988972e-06,3.6005739891189093e-06,23698.74792530883,86.33859556030424,0.0,0.0,0.0,0.0,0.0,1991,Argentina
181,0.0,0.0,0.0,0.0,0.2525434013244487,0.2534936542239976,0.0009502528995489201,0.027756768999966965,-0.018775276444128096,0.8073624549264629,-0.0326250343392921,0.005926512764393488,1480.7040827580029,-0.023267951682133324,4000.0,0.8288809112142964,0.0,-1480.7040827580029,-1.7772450178199506e-12,3289.888742749469,0.38019937300168843,2.014835431429734e-06,3.6127802090805686e-06,23218.107837286396,87.36349545746369,0.0,0.0,0.0,0.0,0.0,1991,Argentina
182,0.0,0.0,0.0,0.0,0.2477111013831836,0.24867394344373,0.0009628420605463928,0.02721251862741859,-0.019134532583003044,0.780521872939967,-0.033244773549620396,0.005899779902017288,1445.5506962088061,-0.023740993868078625,4000.0,0.8300273916129594,0.0,-1445.5506962088061,-1.7772450178199506e-12,3276.4351748537606,0.3852540311049043,2.0542099194971662e-06,3.6251972635808956e-06,22738.255901803175,88.38259183167001,0.0,0.0,0.0,0.0,0.0,1991,Argentina
183,0.0,0.0,0.0,0.0,0.2428788014419186,0.2438542326634625,0.0009754312215439209,0.02667893983080254,-0.019507805319511906,0.7540711481183067,-0.03388851195422522,0.005870929705852901,1410.5206784689926,-0.02423299150398906,4000.0,0.8311916144753148,0.0,-1410.5206784689926,-1.7772450178199506e-12,3262.8485895676513,0.39049140577950037,2.0951547140212924e-06,3.6378325227483686e-06,22259.20572893502,89.39571550036968,0.0,0.0,0.0,0.0,0.0,1991,Argentina
184,0.0,0.0,0.0,0.0,0.2380465015006534,0.239034521883195,0.0009880203825415879,0.0261558233635319,-0.019895931273445338,0.72801220545814,-0.034557671017109666,0.005839939185162013,1375.6172115048382,-0.024745094132217454,4000.0,0.8323741817416047,0.0,-1375.6172115048382,-1.7772450178199506e-12,3249.124947400134,0.3959220801954886,2.1377656942714503e-06,3.6506937579759024e-06,21780.971407357654,90.40268840903687,0.0,0.0,0.0,0.0,0.0,1991,Argentina
185,0.0,0.0,0.0,0.0,0.2332142015593884,0.2342148111029275,0.0010006095435390883,0.02564296408189402,-0.020299814997498423,0.7023470184434676,-0.03525378671161329,0.005806784450078983,1340.8436090162338,-0.025278545657744542,4000.0,0.8335757279312841,0.0,-1340.8436090162338,-1.7772450178199506e-12,3235.260001121388,0.40155748740503644,2.182146709078963e-06,3.6637891721082475e-06,21303.56753048895,91.40332295333393,0.0,0.0,0.0,0.0,0.0,1991,Argentina
186,0.0,0.0,0.0,0.0,0.2283819016181233,0.2293951003226599,0.0010131987045365887,0.02514016086460198,-0.020720436015276504,0.6770776112894146,-0.03597852128717617,0.0057714406549915775,1306.2033244025884,-0.025834694203495382,4000.0,0.8347969226052685,0.0,-1306.2033244025884,-1.7772450178199506e-12,3221.2492805171814,0.4074099983173712,2.2284104226138795e-06,3.677127432562431e-06,20827.00922459812,92.39742123269829,0.0,0.0,0.0,0.0,0.0,1991,Argentina
187,0.0,0.0,0.0,0.0,0.2235496016768582,0.2245753895423924,0.0010257878655342,0.02464721653392351,-0.02115885675277886,0.6522060613391724,-0.03673367651734529,0.005733881937014074,1271.699959376375,-0.02641500322470375,4000.0,0.8360384730698845,0.0,-1271.699959376375,-1.7772450178199506e-12,3207.0880756749248,0.41349302090478235,2.2766792702256014e-06,3.690717707733784e-06,20351.31217907261,93.38477422638215,0.0,0.0,0.0,0.0,0.0,1991,Argentina
188,0.0,0.0,0.0,0.0,0.2187173017355931,0.2197556787621249,0.0010383770265318115,0.02416393777835638,-0.021616231498592486,0.6277345016280399,-0.037521208651273646,0.005694081349012281,1237.3372732913433,-0.027021064073858084,4000.0,0.8373011273519807,0.0,-1237.3372732913433,-1.7772450178199506e-12,3192.7714186247863,0.41982111235628927,2.327086541430443e-06,3.7045697070910124e-06,19876.49267905577,94.36516088201405,0.0,0.0,0.0,0.0,0.0,1991,Argentina
189,0.0,0.0,0.0,0.0,0.2138850017943281,0.2149359679818573,0.001050966187529201,0.02369013507681998,-0.02209381655186453,0.60366512363015,-0.038343245329778036,0.005652010786568296,1203.1191932609695,-0.02765461024167882,4000.0,0.8385856774789753,0.0,-1203.1191932609695,-1.7772450178199506e-12,3178.294063133647,0.426410106203029,2.379777610228462e-06,3.7186937254232603e-06,19402.56764069503,95.33834710498832,0.0,0.0,0.0,0.0,0.0,1991,Argentina
190,0.0,0.0,0.0,0.0,0.209052701853063,0.2101162572015898,0.0010635553485268123,0.023225622624333312,-0.022592981745918995,0.5800001802052771,-0.03920210477385771,0.005607640908181111,1169.0498251525146,-0.02831753354055671,4000.0,0.839892963102687,0.0,-1169.0498251525146,-1.7772450178199506e-12,3163.650462419582,0.4332772568104462,2.4349113366786324e-06,3.733100691772022e-06,18929.554649269627,96.30408463513632,0.0,0.0,0.0,0.0,0.0,1991,Argentina
191,0.0,0.0,0.0,0.0,0.2042204019117979,0.2052965464213223,0.001076144509524396,0.022770218259150304,-0.02311522357009076,0.5567419887652337,-0.040100317609921596,0.005560941047885848,1135.133465553401,-0.029011902546316935,4000.0,0.8412238755117607,0.0,-1135.133465553401,-1.7772450178199506e-12,3148.834744519252,0.44044140408189,2.492661668209255e-06,3.7478022236629863e-06,18457.472000501497,97.2621097945869,0.0,0.0,0.0,0.0,0.0,1991,Argentina
192,0.0,0.0,0.0,0.0,0.1993881019705328,0.2004768356410547,0.0010887336705218964,0.022323743391323828,-0.02366218015451835,0.5338929346817468,-0.04104065176431641,0.005511879119397656,1101.3746148197338,-0.0297399836742626,4000.0,0.8425793620845413,0.0,-1101.3746148197338,-1.7772450178199506e-12,3133.8406849989015,0.44792316176516395,2.5532194746845514e-06,3.762810687350136e-06,17986.33874539256,98.21214208867629,0.0,0.0,0.0,0.0,0.0,1991,Argentina
193,0.0,0.0,0.0,0.0,0.1945558020292678,0.1956571248607873,0.00110132283151948,0.021886022932670418,-0.024235648433922858,0.5114554749604879,-0.04202614094272259,0.005460421510704139,1067.777991332083,-0.030504265338592077,4000.0,0.8439604312426008,0.0,-1067.777991332083,-1.7772450178199506e-12,3118.6616766502984,0.4557451334220229,2.6167946580371064e-06,3.77813926489972e-06,17516.17473897719,99.15388263783743,0.0,0.0,0.0,0.0,0.0,1991,Argentina
194,0.0,0.0,0.0,0.0,0.1897235020880027,0.1908374140805197,0.0011139119925170082,0.021456885228108253,-0.024837603869239343,0.4894321422091074,-0.04306011731144713,0.005406532967893174,1034.348547101433,-0.031307485733945255,4000.0,0.8453681579750623,0.0,-1034.348547101433,-1.7772450178199506e-12,3103.290695754281,0.46393216094137063,2.6836185856277636e-06,3.7938020290791227e-06,17047.000693431677,100.08701241478967,0.0,0.0,0.0,0.0,0.0,1991,Argentina
195,0.0,0.0,0.0,0.0,0.1848912021467376,0.1860177033002522,0.001126501153514592,0.02103616198834142,-0.025470223183122864,0.46782554893082556,-0.04414624912200912,0.005350176466812739,1001.0914848890808,-0.03215266488800984,4000.0,0.846803690015737,0.0,-1001.0914848890808,-1.7772450178199506e-12,3087.7202644245695,0.4725116114896207,2.753946906820103e-06,3.8098140271797536e-06,16578.83823604467,101.01119025671109,0.0,0.0,0.0,0.0,0.0,1991,Argentina
196,0.0,0.0,0.0,0.0,0.1800589022054725,0.1811979925199847,0.0011390903145122033,0.020623688223864137,-0.02613591066074623,0.446638392179411,-0.04528858417381432,0.005291313070919512,968.012277028736,-0.033043141770414626,4000.0,0.8482682547693453,0.0,-968.012277028736,-1.7772450178199506e-12,3071.9424084604966,0.4815137100476412,2.8280628250882128e-06,3.826191375100437e-06,16111.709972624061,101.92605061594091,0.0,0.0,0.0,0.0,0.0,1991,Argentina
197,0.0,0.0,0.0,0.0,0.1752266022642074,0.1763782817397171,0.0011516794755097037,0.02021930218025896,-0.026837328685647394,0.4258734586163955,-0.04649160019964071,0.00522990177341337,935.1166861680115,-0.03398261741234919,4000.0,0.8497631671002702,0.0,-935.1166861680115,-1.7772450178199506e-12,3055.94861003627,0.4909719262497382,2.906280914008398e-06,3.842951363255591e-06,15645.639557000755,102.8312010059508,0.0,0.0,0.0,0.0,0.0,1991,Argentina
198,0.0,0.0,0.0,0.0,0.1703943023229424,0.1715585709594496,0.0011642686365072041,0.019822845274763683,-0.027577433328181716,0.4055336300172222,-0.047760263495298785,0.005165899321430856,902.4107881807136,-0.03497520520281,4000.0,0.8512898381181055,0.0,-902.4107881807136,-1.7772450178199506e-12,3039.7297544320354,0.5009234262038493,2.988951585630347e-06,3.860112576160895e-06,15180.651767389192,103.72621909042064,0.0,0.0,0.0,0.0,0.0,1991,Argentina
199,0.0,0.0,0.0,0.0,0.1655620023816773,0.1667388601791821,0.0011768577975048156,0.01943416203408204,-0.02835951598960519,0.3856218892799139,-0.0491000974110647,0.005099260019670315,869.9009975420781,-0.03602548979293129,4000.0,0.8528497851195936,0.0,-869.9009975420781,-1.7772450178199506e-12,3023.2760698632496,0.5114096024492123,3.0764663451879607e-06,3.8776950279005045e-06,14716.772590481587,104.61064935229456,0.0,0.0,0.0,0.0,0.0,1991,Argentina
200,0.0,0.0,0.0,0.0,0.1607297024404122,0.1619191493989145,0.0011894469585022882,0.019053100033413765,-0.029187252339005702,0.36614132699798685,-0.05051726269560022,0.005029935510361072,837.5940955077947,-0.037138596375411934,4000.0,0.8544446428775512,0.0,-837.5940955077947,-1.7772450178199506e-12,3006.5770592831173,0.522476698352088,3.1692639985027225e-06,3.895720316109924e-06,14254.02931429278,105.48399926624366,0.0,0.0,0.0,0.0,0.0,1991,Argentina
201,0.0,0.0,0.0,0.0,0.1558974024991471,0.157099438618647,0.0012020361194998996,0.018679509836680163,-0.030064760077911538,0.34709514866896457,-0.052018652155939225,0.0049578745259172274,805.4972614960938,-0.03832027253277392,4000.0,0.8560761765055335,0.0,-805.4972614960938,-1.7772450178199506e-12,2989.621422809299,0.5341765472579054,3.267838019913412e-06,3.914211797638584e-06,13792.450630937945,106.34573488097271,0.0,0.0,0.0,0.0,0.0,1991,Argentina
202,0.0,0.0,0.0,0.0,0.151065102557882,0.1522797278383795,0.001214625280497511,0.018313244937921726,-0.030996667447948933,0.32848668262135783,-0.05361200270002683,0.004883022609897147,773.6181081427653,-0.03957698539423659,4000.0,0.8577462961742144,0.0,-773.6181081427653,-1.7772450178199506e-12,2972.3969691498064,0.5465674518881198,3.37274534205944e-06,3.93319478971225e-06,13332.066750724582,107.19527569582598,0.0,0.0,0.0,0.0,0.0,1991,Argentina
203,0.0,0.0,0.0,0.0,0.1462328026166169,0.1474600170581119,0.0012272144414950115,0.01795416170384483,-0.031988194887125336,0.31031938875673204,-0.05530602860258717,0.004805321801055529,741.9647205845773,-0.0409160375449054,4000.0,0.8594570740142825,0.0,-741.9647205845773,-1.7772450178199506e-12,2954.890514059191,0.5597152361720412,3.4846168983459017e-06,3.952696801233399e-06,12872.909529178773,108.0319886891902,0.0,0.0,0.0,0.0,0.0,1991,Argentina
204,0.0,0.0,0.0,0.0,0.1414005026753518,0.1426403062778445,0.0012398036024926784,0.01760211931749493,-0.03304525287622415,0.29259686822007297,-0.05711058083628878,0.00472471027418514,710.5457006310737,-0.04234570604482278,4000.0,0.8612107636144053,0.0,-710.5457006310737,-1.7772450178199506e-12,2937.087763425586,0.573694510460436,3.6041703399325954e-06,3.972747799883889e-06,12415.012608914594,108.85518132042273,0.0,0.0,0.0,0.0,0.0,1991,Argentina
205,0.0,0.0,0.0,0.0,0.1365682027340868,0.1378205954975769,0.0012523927634900955,0.017256979723034246,-0.034174559848346026,0.27532287413174034,-0.05903683861489666,0.004641121930124836,679.370216613031,-0.04387541011134713,4000.0,0.8630098226159393,0.0,-679.370216613031,-1.7772450178199506e-12,2918.973178046136,0.5885902026046896,3.732225469280779e-06,3.993380521990938e-06,11958.411578606447,109.66409328124509,0.0,0.0,0.0,0.0,0.0,1991,Argentina
206,0.0,0.0,0.0,0.0,0.1317359027928217,0.1330008847173094,0.0012649819244876792,0.0169186075716022,-0.035383785130965614,0.2585013235387807,-0.061097541008926975,0.004554485925655494,648.4480598544011,-0.045515914596301985,4000.0,0.8648569390245228,0.0,-648.4480598544011,-1.7772450178199506e-12,2900.5298164583332,0.6044994227214322,3.869723092439359e-06,4.014630833768097e-06,11503.144151752558,110.45788671314318,0.0,0.0,0.0,0.0,0.0,1991,Argentina
207,0.0,0.0,0.0,0.0,0.1269036028515566,0.1281811739370418,0.0012775710854851796,0.01658687016823745,-0.03668172334815029,0.2421363107733893,-0.06330726876505258,0.004464726131872154,617.7897089118521,-0.04727957848996091,4000.0,0.8667550620105858,0.0,-617.7897089118521,-1.7772450178199506e-12,2881.7391513111093,0.6215337500432571,4.017748207684017e-06,4.036538154660896e-06,11049.250368445271,111.2356345274479,0.0,0.0,0.0,0.0,0.0,1991,Argentina
208,0.0,0.0,0.0,0.0,0.1220713029102915,0.1233614631567743,0.001290160246482805,0.016261637419840637,-0.038078508668643624,0.22623212244339239,-0.06568278949653829,0.0043717605069744925,587.4064029732656,-0.04918066050679669,4000.0,0.8687074381672516,0.0,-587.4064029732656,-1.7772450178199506e-12,2862.580853617889,0.639822058156852,4.17755874089393e-06,4.059145956267996e-06,10596.772824015341,111.99630636039777,0.0,0.0,0.0,0.0,0.0,1991,Argentina
209,0.0,0.0,0.0,0.0,0.1172390029690265,0.1185417523765067,0.0013027494074801943,0.015942781784157485,-0.03958587994113723,0.21079325432576668,-0.06824348351100676,0.004275500365934076,557.3102261189212,-0.051235697639670175,4000.0,0.8707176544504757,0.0,-557.3102261189212,-1.7772450178199506e-12,2843.0325377456757,0.6595140331678527,4.350621440298701e-06,4.0825023538885925e-06,10145.756929228915,112.73875155252692,0.0,0.0,0.0,0.0,0.0,1991,Argentina
210,0.0,0.0,0.0,0.0,0.1124067030277614,0.1137220415962393,0.0013153385684779029,0.01563017821976224,-0.04121751139884528,0.19582443049208437,-0.07101187313399036,0.004175849525064751,527.5142045470105,-0.05346397782687125,4000.0,0.8727896893641531,0.0,-527.5142045470105,-1.7772450178199506e-12,2823.069458035149,0.6807845923535106,4.538657102420645e-06,4.10666081246834e-06,9696.251207733787,113.46167834877997,0.0,0.0,0.0,0.0,0.0,1991,Argentina
211,0.0,0.0,0.0,0.0,0.1075744030864963,0.1089023308159717,0.0013279277294754033,0.015323704137021804,-0.04298942866486938,0.1813306250680033,-0.07401428610138072,0.004072703293631408,498.03241937668724,-0.05588813517474852,4000.0,0.8749279744029824,0.0,-498.03241937668724,-1.7772450178199506e-12,2802.6641453402017,0.7038394853181353,4.7436980883135765e-06,4.1316809950096515e-06,9248.307637736101,114.16362824708588,0.0,0.0,0.0,0.0,0.0,1991,Argentina
212,0.0,0.0,0.0,0.0,0.1027421031452312,0.1040826200357042,0.0013405168904730008,0.015023239350021375,-0.04492053688068928,0.1673170871224023,-0.07728169436544748,0.003965947276934778,468.8801383059094,-0.058534906436941245,4000.0,0.8771374683722107,0.0,-468.8801383059094,-1.7772450178199506e-12,2781.7859682676744,0.7289224656495117,4.968162212859578e-06,4.1576297899973205e-06,8801.982046524294,114.84294404920978,0.0,0.0,0.0,0.0,0.0,1991,Argentina
213,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01472866602943272,-0.026689186431730866,0.1595807511558737,-0.046237572620834784,0.00011834939138985479,452.53399155876735,-0.03486210101840012,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
214,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.014439868656306589,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
215,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.014156733976771163,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
216,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.013879150957618788,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
217,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.013607010742763517,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
218,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.013340206610552467,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
219,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.013078633931914182,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
220,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01282219012932763,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
221,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.012570774636595715,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
222,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.012324288859407563,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
223,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01208263613667408,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
224,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.011845721702621647,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
225,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.011613452649629066,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
226,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.011385737891793202,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
227,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01116248812920902,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
228,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01094361581295002,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
229,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.010729035110735313,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
230,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.010518661873269913,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
231,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.010312413601245013,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
232,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.010110209412985306,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
233,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.009911970012730692,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
234,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.009717617659539894,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
235,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.009527076136803817,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
236,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.009340270722356683,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
237,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.009157128159173218,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
238,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.00897757662664041,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
239,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.008801545712392559,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
240,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.008628966384698586,0.0,0.1595807511558737,0.0,0.00011834939138985479,452.53399155876735,0.0,4000.0,0.8784215439473808,0.0,-452.53399155876735,-1.7772450178199506e-12,2769.747839191935,0.7441245789827112,5.104877224531936e-06,4.172754855758964e-06,8550.128904820645,0.0,0.0,0.0,0.0,0.0,0.0,1991,Argentina
