"location_name","year","age_name","population"
"Israel",2014,"60 to 64",376574.888793218
"Israel",2014,"65 to 69",315065.378202266
"Israel",2014,"70 to 74",190820.378210789
"Israel",2014,"75 to 79",169285.110232207
"Israel",2014,"0 to 0",175224.769951983
"Israel",2014,"80 to 84",120006.138606616
"Israel",2014,"85 to 89",74907.8304128593
"Israel",2014,"90 to 94",33428.4348580133
"Israel",2014,"95 to 99",7883.52863975244
"Italy",2014,"1 to 4",2205988.37601675
"Italy",2014,"5 to 9",2871793.77382453
"Italy",2014,"10 to 14",2854487.41861
"Italy",2014,"15 to 19",2863049.13430108
"Italy",2014,"20 to 24",3117809.07287218
"Italy",2014,"25 to 29",3309970.31167126
"Italy",2014,"30 to 34",3692044.23408337
"Italy",2014,"35 to 39",4438388.64249577
"Italy",2014,"40 to 44",4866901.92955596
"Italy",2014,"45 to 49",4992042.68891639
"Italy",2014,"50 to 54",4490380.1055174
"Italy",2014,"55 to 59",3941570.23764421
"Italy",2014,"60 to 64",3630023.51808608
"Italy",2014,"65 to 69",3445093.02603153
"Italy",2014,"70 to 74",3043607.62913003
"Italy",2014,"75 to 79",2645612.55478557
"Italy",2014,"0 to 0",507732.605270636
"Italy",2014,"80 to 84",2015688.85277818
"Italy",2014,"85 to 89",1238937.44398458
"Italy",2014,"90 to 94",519324.962844881
"Italy",2014,"95 to 99",108800.891363396
"Netherlands",2014,"1 to 4",722080.037665996
"Netherlands",2014,"5 to 9",939220.936570396
"Netherlands",2014,"10 to 14",1017001.98429902
"Netherlands",2014,"15 to 19",999186.636903514
"Netherlands",2014,"20 to 24",1064356.05206459
"Netherlands",2014,"25 to 29",1039657.02092646
"Netherlands",2014,"30 to 34",1009616.35483257
"Netherlands",2014,"35 to 39",1013338.99875519
"Netherlands",2014,"40 to 44",1233564.89676552
"Netherlands",2014,"45 to 49",1285795.28610856
"Netherlands",2014,"50 to 54",1253639.84382031
"Netherlands",2014,"55 to 59",1131436.63138716
"Netherlands",2014,"60 to 64",1044151.5096747
"Netherlands",2014,"65 to 69",985929.66688085
"Netherlands",2014,"70 to 74",689131.069964375
"Netherlands",2014,"75 to 79",527380.697157192
"Netherlands",2014,"0 to 0",172962.57312684
"Netherlands",2014,"80 to 84",383351.088239138
"Netherlands",2014,"85 to 89",224328.080915331
"Netherlands",2014,"90 to 94",96775.3760476868
"Netherlands",2014,"95 to 99",25213.9632534498
"Spain",2014,"1 to 4",1883674.14044356
"Spain",2014,"5 to 9",2478593.78892671
"Spain",2014,"10 to 14",2275128.12427229
"Spain",2014,"15 to 19",2157887.40166454
"Spain",2014,"20 to 24",2419853.00704667
"Spain",2014,"25 to 29",2821391.5687905
"Spain",2014,"30 to 34",3532814.18132011
"Spain",2014,"35 to 39",4088829.7942944
"Spain",2014,"40 to 44",3895695.13725684
"Spain",2014,"45 to 49",3715144.56590553
"Spain",2014,"50 to 54",3351802.52760122
"Spain",2014,"55 to 59",2892257.37721747
"Spain",2014,"60 to 64",2503148.49436223
"Spain",2014,"65 to 69",2336981.36050712
"Spain",2014,"70 to 74",1817559.71042284
"Spain",2014,"75 to 79",1656867.61467929
"Spain",2014,"0 to 0",425031.349777166
"Spain",2014,"80 to 84",1408051.23043672
"Spain",2014,"85 to 89",828395.561306317
"Spain",2014,"90 to 94",334415.826510016
"Spain",2014,"95 to 99",88426.2552790313
"Sweden",2014,"1 to 4",466896.442903449
"Sweden",2014,"5 to 9",572951.925834485
"Sweden",2014,"10 to 14",526366.25293139
"Sweden",2014,"15 to 19",528264.414537241
"Sweden",2014,"20 to 24",673829.719389122
"Sweden",2014,"25 to 29",657566.608012445
"Sweden",2014,"30 to 34",610122.495038796
"Sweden",2014,"35 to 39",604920.834196824
"Sweden",2014,"40 to 44",650580.441959782
"Sweden",2014,"45 to 49",671065.013402875
"Sweden",2014,"50 to 54",622040.854342126
"Sweden",2014,"55 to 59",579515.320705001
"Sweden",2014,"60 to 64",561880.601841643
"Sweden",2014,"65 to 69",598902.707234172
"Sweden",2014,"70 to 74",479059.705835946
"Sweden",2014,"75 to 79",335218.5801643
"Sweden",2014,"0 to 0",114605.28619633
"Sweden",2014,"80 to 84",242585.334375122
"Sweden",2014,"85 to 89",162564.566655782
"Sweden",2014,"90 to 94",84986.1679787575
"Sweden",2014,"95 to 99",27237.570315938
"United Kingdom",2014,"1 to 4",3202726.96716656
"United Kingdom",2014,"5 to 9",3887521.53167445
"United Kingdom",2014,"10 to 14",3612235.42844325
"United Kingdom",2014,"15 to 19",3958555.34038156
"United Kingdom",2014,"20 to 24",4335729.20619669
"United Kingdom",2014,"25 to 29",4594577.35962368
"United Kingdom",2014,"30 to 34",4512595.96100977
"United Kingdom",2014,"35 to 39",4100404.10456616
"United Kingdom",2014,"40 to 44",4526879.20584975
"United Kingdom",2014,"45 to 49",4756036.48456197
"United Kingdom",2014,"50 to 54",4477066.97254766
"United Kingdom",2014,"55 to 59",3839410.66906326
"United Kingdom",2014,"60 to 64",3525803.70261401
"United Kingdom",2014,"65 to 69",3544253.77323337
"United Kingdom",2014,"70 to 74",2610139.40689443
"United Kingdom",2014,"75 to 79",2123063.11675071
"United Kingdom",2014,"0 to 0",767806.669552821
"United Kingdom",2014,"80 to 84",1539875.46087396
"United Kingdom",2014,"85 to 89",940812.609210028
"United Kingdom",2014,"90 to 94",379620.896476062
"United Kingdom",2014,"95 to 99",132968.553133322
"Argentina",2014,"1 to 4",2862690.77943227
"Argentina",2014,"5 to 9",3455213.52787501
"Argentina",2014,"10 to 14",3548951.37678054
"Argentina",2014,"15 to 19",3599890.14820658
"Argentina",2014,"20 to 24",3533252.85532523
"Argentina",2014,"25 to 29",3396337.64726854
"Argentina",2014,"30 to 34",3226717.65557148
"Argentina",2014,"35 to 39",3094103.86806884
"Argentina",2014,"40 to 44",2704229.46544695
"Argentina",2014,"45 to 49",2325908.61074138
"Argentina",2014,"50 to 54",2168372.95673824
"Argentina",2014,"55 to 59",2001280.74787547
"Argentina",2014,"60 to 64",1758036.53035349
"Argentina",2014,"65 to 69",1472329.20706556
"Argentina",2014,"70 to 74",1140767.27360197
"Argentina",2014,"75 to 79",846393.40256983
"Argentina",2014,"0 to 0",746938.332885574
"Argentina",2014,"80 to 84",582647.17181438
"Argentina",2014,"85 to 89",337252.958426292
"Argentina",2014,"90 to 94",140671.04950006
"Argentina",2014,"95 to 99",48287.890808159
"Chile",2014,"1 to 4",958276.641046598
"Chile",2014,"5 to 9",1180576.69416118
"Chile",2014,"10 to 14",1189242.9725568
"Chile",2014,"15 to 19",1319746.70550112
"Chile",2014,"20 to 24",1443893.20718538
"Chile",2014,"25 to 29",1376183.74848949
"Chile",2014,"30 to 34",1267732.91100172
"Chile",2014,"35 to 39",1177802.27598551
"Chile",2014,"40 to 44",1251300.30375395
"Chile",2014,"45 to 49",1194906.64883746
"Chile",2014,"50 to 54",1159964.83043017
"Chile",2014,"55 to 59",950014.280295869
"Chile",2014,"60 to 64",753102.191370854
"Chile",2014,"65 to 69",589644.747676345
"Chile",2014,"70 to 74",471186.157022745
"Chile",2014,"75 to 79",327355.022244932
"Chile",2014,"0 to 0",243319.555517681
"Chile",2014,"80 to 84",229024.399314905
"Chile",2014,"85 to 89",119467.666708948
"Chile",2014,"90 to 94",43777.1847982577
"Chile",2014,"95 to 99",13025.7415152699
"Uruguay",2014,"1 to 4",185730.868786692
"Uruguay",2014,"5 to 9",235811.417038992
"Uruguay",2014,"10 to 14",254413.930951317
"Uruguay",2014,"15 to 19",267596.728914733
"Uruguay",2014,"20 to 24",250207.019416964
"Uruguay",2014,"25 to 29",234346.709476284
"Uruguay",2014,"30 to 34",233298.975329308
"Uruguay",2014,"35 to 39",239524.326958356
"Uruguay",2014,"40 to 44",213558.511723825
"Uruguay",2014,"45 to 49",199410.979431178
"Uruguay",2014,"50 to 54",203448.654463205
"Uruguay",2014,"55 to 59",185885.093793963
"Uruguay",2014,"60 to 64",158747.317581814
"Uruguay",2014,"65 to 69",138880.038709339
"Uruguay",2014,"70 to 74",115795.605914897
"Uruguay",2014,"75 to 79",95190.8185783135
"Uruguay",2014,"0 to 0",47216.2295143306
"Uruguay",2014,"80 to 84",72623.0494860995
"Uruguay",2014,"85 to 89",41605.4961407216
"Uruguay",2014,"90 to 94",17131.5352628382
"Uruguay",2014,"95 to 99",5678.15792705076
"Canada",2014,"1 to 4",1566452.95133262
"Canada",2014,"5 to 9",1989096.39512726
"Canada",2014,"10 to 14",1936361.52186342
"Canada",2014,"15 to 19",2138053.71132639
"Canada",2014,"20 to 24",2311696.69720811
"Canada",2014,"25 to 29",2262988.7600998
"Canada",2014,"30 to 34",2321123.1203425
"Canada",2014,"35 to 39",2269197.89938306
"Canada",2014,"40 to 44",2323338.90956548
"Canada",2014,"45 to 49",2480099.59534703
"Canada",2014,"50 to 54",2760493.42073761
"Canada",2014,"55 to 59",2545353.84577847
"Canada",2014,"60 to 64",2169771.95085187
"Canada",2014,"65 to 69",1824346.48411525
"Canada",2014,"70 to 74",1314034.71236669
"Canada",2014,"75 to 79",968813.9751093
"Canada",2014,"0 to 0",382296.392256195
"Canada",2014,"80 to 84",736850.507236276
"Canada",2014,"85 to 89",457306.732753619
"Canada",2014,"90 to 94",206828.909004668
"Canada",2014,"95 to 99",57200.176073445
"United States of America",2014,"1 to 4",15530850.2670124
"United States of America",2014,"5 to 9",20906942.5132061
"United States of America",2014,"10 to 14",21080270.695693
"United States of America",2014,"15 to 19",21443949.6885716
"United States of America",2014,"20 to 24",22560527.0696215
"United States of America",2014,"25 to 29",21833843.2855293
"United States of America",2014,"30 to 34",21483349.0376806
"United States of America",2014,"35 to 39",19945622.2341773
"United States of America",2014,"40 to 44",20706559.3326777
"United States of America",2014,"45 to 49",21029493.1894525
"United States of America",2014,"50 to 54",22699350.7592799
"United States of America",2014,"55 to 59",21381307.7276029
"United States of America",2014,"60 to 64",18427559.8945132
"United States of America",2014,"65 to 69",15031180.3006655
"United States of America",2014,"70 to 74",10867760.044399
"United States of America",2014,"75 to 79",7724333.49797158
"United States of America",2014,"0 to 0",3923134.09845246
"United States of America",2014,"80 to 84",5643123.92202946
"United States of America",2014,"85 to 89",3749733.34634663
"United States of America",2014,"90 to 94",1822563.43351829
"United States of America",2014,"95 to 99",665530.608783448
"Peru",2014,"1 to 4",2444271.31350864
"Peru",2014,"5 to 9",2904709.49942985
"Peru",2014,"10 to 14",2901790.33297338
"Peru",2014,"15 to 19",2869016.47709836
"Peru",2014,"20 to 24",2809502.09110317
"Peru",2014,"25 to 29",2602722.24563087
"Peru",2014,"30 to 34",2441939.68429448
"Peru",2014,"35 to 39",2250959.54278806
"Peru",2014,"40 to 44",1987469.31925808
"Peru",2014,"45 to 49",1747974.54951845
"Peru",2014,"50 to 54",1479346.11784314
"Peru",2014,"55 to 59",1198810.9418699
"Peru",2014,"60 to 64",958780.693935961
"Peru",2014,"65 to 69",745067.239889049
"Peru",2014,"70 to 74",566700.19878406
"Peru",2014,"75 to 79",412378.718815729
"Peru",2014,"0 to 0",642915.727032458
"Peru",2014,"80 to 84",298891.968793256
"Peru",2014,"85 to 89",162254.112871322
"Peru",2014,"90 to 94",68010.7922994037
"Peru",2014,"95 to 99",24795.2212675736
"Mexico",2014,"1 to 4",8830104.08058583
"Mexico",2014,"5 to 9",11149587.3727042
"Mexico",2014,"10 to 14",11205635.3087767
"Mexico",2014,"15 to 19",11089531.739729
"Mexico",2014,"20 to 24",10555982.8565529
"Mexico",2014,"25 to 29",9674075.13061937
"Mexico",2014,"30 to 34",9028750.93779294
"Mexico",2014,"35 to 39",8589491.74661259
"Mexico",2014,"40 to 44",7950544.19249114
"Mexico",2014,"45 to 49",6881844.77880739
"Mexico",2014,"50 to 54",5728399.61666627
"Mexico",2014,"55 to 59",4730728.72646936
"Mexico",2014,"60 to 64",3623213.41498293
"Mexico",2014,"65 to 69",2840544.73767718
"Mexico",2014,"70 to 74",2125292.80648794
"Mexico",2014,"75 to 79",1480298.46884708
"Mexico",2014,"0 to 0",2182493.12460545
"Mexico",2014,"80 to 84",937879.807163559
"Mexico",2014,"85 to 89",486840.360271506
"Mexico",2014,"90 to 94",189474.281903512
"Mexico",2014,"95 to 99",66421.9647411813
"Brazil",2014,"1 to 4",13170873.0640426
"Brazil",2014,"5 to 9",15814958.5399197
"Brazil",2014,"10 to 14",16471905.116571
"Brazil",2014,"15 to 19",17649916.9383799
"Brazil",2014,"20 to 24",17377521.2869319
"Brazil",2014,"25 to 29",17537645.8790848
"Brazil",2014,"30 to 34",17459382.6367166
"Brazil",2014,"35 to 39",15820692.2104181
"Brazil",2014,"40 to 44",13936415.2093949
"Brazil",2014,"45 to 49",12933836.4988426
"Brazil",2014,"50 to 54",11607066.0639424
"Brazil",2014,"55 to 59",9649144.31499217
"Brazil",2014,"60 to 64",7719653.04002931
"Brazil",2014,"65 to 69",5874217.53590597
"Brazil",2014,"70 to 74",4255452.63216123
"Brazil",2014,"75 to 79",3021183.2263969
"Brazil",2014,"0 to 0",3317142.52451996
"Brazil",2014,"80 to 84",1900115.23441367
"Brazil",2014,"85 to 89",1024338.75448356
"Brazil",2014,"90 to 94",410779.200108284
"Brazil",2014,"95 to 99",148247.381532813
"Iran (Islamic Republic of)",2014,"1 to 4",5721973.63704308
"Iran (Islamic Republic of)",2014,"5 to 9",6313948.19979208
"Iran (Islamic Republic of)",2014,"10 to 14",5643335.6359373
"Iran (Islamic Republic of)",2014,"15 to 19",6005333.02343571
"Iran (Islamic Republic of)",2014,"20 to 24",7345415.18933684
"Iran (Islamic Republic of)",2014,"25 to 29",8964403.16776561
"Iran (Islamic Republic of)",2014,"30 to 34",8297989.89687561
"Iran (Islamic Republic of)",2014,"35 to 39",6459385.34012371
"Iran (Islamic Republic of)",2014,"40 to 44",5373882.68848574
"Iran (Islamic Republic of)",2014,"45 to 49",4635685.54706735
"Iran (Islamic Republic of)",2014,"50 to 54",3799920.2175128
"Iran (Islamic Republic of)",2014,"55 to 59",3174477.10036979
"Iran (Islamic Republic of)",2014,"60 to 64",2256741.29523284
"Iran (Islamic Republic of)",2014,"65 to 69",1556330.22963931
"Iran (Islamic Republic of)",2014,"70 to 74",1135804.21334609
"Iran (Islamic Republic of)",2014,"75 to 79",926770.424795745
"Iran (Islamic Republic of)",2014,"0 to 0",1510806.69047125
"Iran (Islamic Republic of)",2014,"80 to 84",626302.516533809
"Iran (Islamic Republic of)",2014,"85 to 89",280087.593682614
"Iran (Islamic Republic of)",2014,"90 to 94",87122.2032271831
"Iran (Islamic Republic of)",2014,"95 to 99",16438.628375234
"Turkey",2014,"1 to 4",4105968.6774277
"Turkey",2014,"5 to 9",5759391.33392758
"Turkey",2014,"10 to 14",6656097.23818693
"Turkey",2014,"15 to 19",6720306.41296422
"Turkey",2014,"20 to 24",6792176.26803898
"Turkey",2014,"25 to 29",6831139.85140989
"Turkey",2014,"30 to 34",6783084.34163633
"Turkey",2014,"35 to 39",6468567.96554761
"Turkey",2014,"40 to 44",5224891.6088601
"Turkey",2014,"45 to 49",4970562.85029561
"Turkey",2014,"50 to 54",4323010.89179326
"Turkey",2014,"55 to 59",3665113.99710978
"Turkey",2014,"60 to 64",2900355.19024966
"Turkey",2014,"65 to 69",2247039.76599673
"Turkey",2014,"70 to 74",1475173.4771005
"Turkey",2014,"75 to 79",1166306.53860911
"Turkey",2014,"0 to 0",993358.806844135
"Turkey",2014,"80 to 84",801464.731883662
"Turkey",2014,"85 to 89",398401.790966271
"Turkey",2014,"90 to 94",127112.326752085
"Turkey",2014,"95 to 99",37760.2480653188
"Bangladesh",2014,"1 to 4",11880035.7833293
"Bangladesh",2014,"5 to 9",16173731.2291495
"Bangladesh",2014,"10 to 14",15966477.8239993
"Bangladesh",2014,"15 to 19",15080288.5793299
"Bangladesh",2014,"20 to 24",14214337.2577095
"Bangladesh",2014,"25 to 29",13321613.1440337
"Bangladesh",2014,"30 to 34",11724927.7619181
"Bangladesh",2014,"35 to 39",10324019.4142798
"Bangladesh",2014,"40 to 44",8848571.3954419
"Bangladesh",2014,"45 to 49",7454036.20048021
"Bangladesh",2014,"50 to 54",6114068.09592857
"Bangladesh",2014,"55 to 59",5025505.09609991
"Bangladesh",2014,"60 to 64",3971550.37430312
"Bangladesh",2014,"65 to 69",3124595.52452449
"Bangladesh",2014,"70 to 74",2354746.42777665
"Bangladesh",2014,"75 to 79",1605796.40739427
"Bangladesh",2014,"0 to 0",2823565.07841704
"Bangladesh",2014,"80 to 84",924256.332945727
"Bangladesh",2014,"85 to 89",334247.032664384
"Bangladesh",2014,"90 to 94",77655.466436573
"Bangladesh",2014,"95 to 99",17317.6776199215
"India",2014,"1 to 4",99050591.7977972
"India",2014,"5 to 9",130128790.349106
"India",2014,"10 to 14",134047637.138567
"India",2014,"15 to 19",131440459.416952
"India",2014,"20 to 24",120970836.794142
"India",2014,"25 to 29",111011602.582606
"India",2014,"30 to 34",101640463.017926
"India",2014,"35 to 39",90296673.9351294
"India",2014,"40 to 44",79540663.9532713
"India",2014,"45 to 49",67679923.3893116
"India",2014,"50 to 54",55237306.9406882
"India",2014,"55 to 59",45145973.4712046
"India",2014,"60 to 64",39721812.551359
"India",2014,"65 to 69",30218373.8513852
"India",2014,"70 to 74",21256887.2613916
"India",2014,"75 to 79",14121476.4791135
"India",2014,"0 to 0",24341558.8165884
"India",2014,"80 to 84",7383531.24214531
"India",2014,"85 to 89",2787391.14776827
"India",2014,"90 to 94",653678.704445314
"India",2014,"95 to 99",88070.1392120261
"Kenya",2014,"1 to 4",5104625.55380465
"Kenya",2014,"5 to 9",6222543.47749524
"Kenya",2014,"10 to 14",5889583.12441842
"Kenya",2014,"15 to 19",5115986.38184447
"Kenya",2014,"20 to 24",4284114.53179908
"Kenya",2014,"25 to 29",3756575.20280195
"Kenya",2014,"30 to 34",3162482.25102379
"Kenya",2014,"35 to 39",2516086.05359535
"Kenya",2014,"40 to 44",1971750.67825614
"Kenya",2014,"45 to 49",1520238.95334009
"Kenya",2014,"50 to 54",1212641.24917624
"Kenya",2014,"55 to 59",932344.719362517
"Kenya",2014,"60 to 64",697931.178107886
"Kenya",2014,"65 to 69",511549.063075665
"Kenya",2014,"70 to 74",344233.072137862
"Kenya",2014,"75 to 79",209359.230393688
"Kenya",2014,"0 to 0",1297376.27429729
"Kenya",2014,"80 to 84",113175.816067899
"Kenya",2014,"85 to 89",47532.2226164895
"Kenya",2014,"90 to 94",15138.1592144377
"Kenya",2014,"95 to 99",3826.37910498675
"South Africa",2014,"1 to 4",4173105.72457253
"South Africa",2014,"5 to 9",4945050.61226691
"South Africa",2014,"10 to 14",4611882.92476726
"South Africa",2014,"15 to 19",4671559.20422087
"South Africa",2014,"20 to 24",5211109.36454882
"South Africa",2014,"25 to 29",5344090.44072996
"South Africa",2014,"30 to 34",4516327.57561335
"South Africa",2014,"35 to 39",3673182.28132116
"South Africa",2014,"40 to 44",3131406.05674966
"South Africa",2014,"45 to 49",2722517.00617571
"South Africa",2014,"50 to 54",2344637.82657349
"South Africa",2014,"55 to 59",1977579.95074756
"South Africa",2014,"60 to 64",1556790.27838735
"South Africa",2014,"65 to 69",1080829.9644605
"South Africa",2014,"70 to 74",781017.780930132
"South Africa",2014,"75 to 79",529960.303055433
"South Africa",2014,"0 to 0",1060810.68726084
"South Africa",2014,"80 to 84",335941.721090832
"South Africa",2014,"85 to 89",166607.348542229
"South Africa",2014,"90 to 94",51500.8157630634
"South Africa",2014,"95 to 99",9123.75453526677
"Nigeria",2014,"1 to 4",24822062.7588807
"Nigeria",2014,"5 to 9",28568958.5993023
"Nigeria",2014,"10 to 14",23677746.0107654
"Nigeria",2014,"15 to 19",19888502.510594
"Nigeria",2014,"20 to 24",16541833.4903393
"Nigeria",2014,"25 to 29",13949689.7400679
"Nigeria",2014,"30 to 34",11684272.8564407
"Nigeria",2014,"35 to 39",9823415.53221008
"Nigeria",2014,"40 to 44",8188180.89819319
"Nigeria",2014,"45 to 49",6662608.67442985
"Nigeria",2014,"50 to 54",5145099.86826216
"Nigeria",2014,"55 to 59",3902439.1045545
"Nigeria",2014,"60 to 64",2771117.88039104
"Nigeria",2014,"65 to 69",1740799.54991998
"Nigeria",2014,"70 to 74",1497595.53458972
